month,year,treatment,final_sex,final_re,N_ID
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,1,157
4,2012,2,2,2,-1
4,2012,2,2,2,-1
4,2012,2,2,2,-1
4,2012,2,2,2,-1
4,2012,2,2,2,-1
4,2012,2,2,2,-1
4,2012,2,2,2,-1
4,2012,2,2,2,-1
4,2012,2,2,4,11
4,2012,2,2,4,11
4,2012,2,2,4,11
4,2012,2,2,4,11
4,2012,2,2,4,11
4,2012,2,2,4,11
4,2012,2,2,4,11
4,2012,2,2,4,11
4,2012,2,2,4,11
4,2012,2,2,4,11
4,2012,2,2,4,11
4,2013,1,2,1,-1
4,2013,1,2,1,-1
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,1,204
4,2013,2,2,2,-1
4,2013,2,2,2,-1
4,2013,2,2,2,-1
4,2013,2,2,2,-1
4,2013,2,2,2,-1
4,2013,2,2,4,13
4,2013,2,2,4,13
4,2013,2,2,4,13
4,2013,2,2,4,13
4,2013,2,2,4,13
4,2013,2,2,4,13
4,2013,2,2,4,13
4,2013,2,2,4,13
4,2013,2,2,4,13
4,2013,2,2,4,13
4,2013,2,2,4,13
4,2013,2,2,4,13
4,2013,2,2,4,13
4,2013,2,2,9,-1
4,2013,2,2,9,-1
4,2013,2,2,9,-1
4,2013,2,2,9,-1
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,1,42
4,2014,1,2,4,-1
4,2014,1,2,4,-1
4,2014,1,2,4,-1
4,2014,1,2,5,-1
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,1,218
4,2014,2,2,2,-1
4,2014,2,2,2,-1
4,2014,2,2,2,-1
4,2014,2,2,2,-1
4,2014,2,2,2,-1
4,2014,2,2,2,-1
4,2014,2,2,3,-1
4,2014,2,2,4,-1
4,2014,2,2,4,-1
4,2014,2,2,4,-1
4,2014,2,2,4,-1
4,2014,2,2,4,-1
4,2014,2,2,4,-1
4,2014,2,2,4,-1
4,2014,2,2,4,-1
4,2014,2,2,5,-1
4,2014,2,2,5,-1
4,2014,2,2,5,-1
4,2014,2,2,5,-1
4,2014,2,2,5,-1
4,2014,2,2,9,-1
4,2014,2,2,9,-1
4,2014,2,2,9,-1
4,2014,3,2,1,37
4,2014,3,2,1,37
4,2014,3,2,1,37
4,2014,3,2,1,37
4,2014,3,2,1,37
4,2014,3,2,1,37
4,2014,3,2,1,37
4,2014,3,2,1,37
4,2014,3,2,1,37
4,2014,3,2,1,37
4,2014,3,2,1,37
4,2014,3,2,1,37
4,2014,3,2,1,37
4,2014,3,2,1,37
4,2014,3,2,1,37
4,2014,3,2,1,37
4,2014,3,2,1,37
4,2014,3,2,1,37
4,2014,3,2,1,37
4,2014,3,2,1,37
4,2014,3,2,1,37
4,2014,3,2,1,37
4,2014,3,2,1,37
4,2014,3,2,1,37
4,2014,3,2,1,37
4,2014,3,2,1,37
4,2014,3,2,1,37
4,2014,3,2,1,37
4,2014,3,2,1,37
4,2014,3,2,1,37
4,2014,3,2,1,37
4,2014,3,2,1,37
4,2014,3,2,1,37
4,2014,3,2,1,37
4,2014,3,2,1,37
4,2014,3,2,1,37
4,2014,3,2,1,37
4,2014,3,2,4,-1
4,2014,3,2,4,-1
4,2014,3,2,4,-1
4,2014,3,2,4,-1
4,2014,3,2,5,-1
4,2015,1,2,1,35
4,2015,1,2,1,35
4,2015,1,2,1,35
4,2015,1,2,1,35
4,2015,1,2,1,35
4,2015,1,2,1,35
4,2015,1,2,1,35
4,2015,1,2,1,35
4,2015,1,2,1,35
4,2015,1,2,1,35
4,2015,1,2,1,35
4,2015,1,2,1,35
4,2015,1,2,1,35
4,2015,1,2,1,35
4,2015,1,2,1,35
4,2015,1,2,1,35
4,2015,1,2,1,35
4,2015,1,2,1,35
4,2015,1,2,1,35
4,2015,1,2,1,35
4,2015,1,2,1,35
4,2015,1,2,1,35
4,2015,1,2,1,35
4,2015,1,2,1,35
4,2015,1,2,1,35
4,2015,1,2,1,35
4,2015,1,2,1,35
4,2015,1,2,1,35
4,2015,1,2,1,35
4,2015,1,2,1,35
4,2015,1,2,1,35
4,2015,1,2,1,35
4,2015,1,2,1,35
4,2015,1,2,1,35
4,2015,1,2,1,35
4,2015,1,2,2,-1
4,2015,1,2,9,-1
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,1,231
4,2015,2,2,2,-1
4,2015,2,2,2,-1
4,2015,2,2,2,-1
4,2015,2,2,2,-1
4,2015,2,2,2,-1
4,2015,2,2,2,-1
4,2015,2,2,2,-1
4,2015,2,2,2,-1
4,2015,2,2,3,-1
4,2015,2,2,3,-1
4,2015,2,2,4,13
4,2015,2,2,4,13
4,2015,2,2,4,13
4,2015,2,2,4,13
4,2015,2,2,4,13
4,2015,2,2,4,13
4,2015,2,2,4,13
4,2015,2,2,4,13
4,2015,2,2,4,13
4,2015,2,2,4,13
4,2015,2,2,4,13
4,2015,2,2,4,13
4,2015,2,2,4,13
4,2015,2,2,5,-1
4,2015,2,2,5,-1
4,2015,2,2,5,-1
4,2015,2,2,5,-1
4,2015,2,2,9,-1
4,2015,2,2,9,-1
4,2015,2,2,9,-1
4,2015,2,2,9,-1
4,2015,2,2,9,-1
4,2015,2,2,9,-1
4,2015,2,2,9,-1
4,2015,2,2,9,-1
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,1,80
4,2015,3,2,2,-1
4,2015,3,2,2,-1
4,2015,3,2,2,-1
4,2015,3,2,2,-1
4,2015,3,2,2,-1
4,2015,3,2,4,-1
4,2015,3,2,4,-1
4,2015,3,2,4,-1
4,2015,3,2,4,-1
4,2015,3,2,5,-1
4,2015,3,2,5,-1
4,2015,3,2,9,-1
4,2016,1,2,1,30
4,2016,1,2,1,30
4,2016,1,2,1,30
4,2016,1,2,1,30
4,2016,1,2,1,30
4,2016,1,2,1,30
4,2016,1,2,1,30
4,2016,1,2,1,30
4,2016,1,2,1,30
4,2016,1,2,1,30
